names	Run1_C_6	Run1_C_7	Run1_C_8	Run1_C_12	Run1_C_13	Run1_C_14	Run1_C_15	Run1_C_16	Run1_C_17	root
LOC_533	19	19	19	21	21	19	18	19	19	19
LOC_534	18	18	18	21	19	18	18	20	18	18
LOC_535	20	19	20	20	20	22	18	20	20	20
LOC_536	16	16	15	15	15	18	16	14	16	16
LOC_537	21	21	21	22	22	21	24	22	21	21
LOC_538	20	22	20	20	20	19	19	19	20	21
LOC_539	31	28	27	27	26	31	31	25	27	30
LOC_540	27	26	24	25	25	25	24	24	24	27
LOC_541	14	14	14	14	14	14	14	14	14	14
LOC_542	17	17	16	16	18	17	17	16	16	17
LOC_543	23	23	20	21	20	21	21	19	21	20
LOC_544	12	12	12	12	12	12	12	12	12	12
LOC_545	17	18	17	18	18	19	19	18	19	17
LOC_546	18	18	18	18	18	19	18	18	18	18
LOC_547	21	20	22	22	22	22	21	24	23	22
LOC_548	29	30	29	27	27	32	32	27	28	28
LOC_549	15	16	16	16	16	16	16	16	16	16
LOC_550	23	23	24	24	24	23	22	26	25	24
LOC_551	18	17	15	15	14	16	17	16	14	15
LOC_552	18	18	16	16	16	18	18	16	16	16
LOC_553	18	18	18	18	18	18	18	18	18	18
LOC_554	14	14	15	15	15	14	14	15	15	14
LOC_555	22	21	22	23	25	22	23	25	25	22
LOC_556	17	17	17	17	18	17	17	17	17	17
LOC_557	22	23	21	21	21	22	22	21	21	21
LOC_558	18	18	18	20	20	18	17	18	18	18
LOC_559	16	16	17	20	21	15	16	17	22	16
LOC_560	21	21	21	21	22	20	21	21	21	21
LOC_561	23	24	24	25	24	26	26	24	24	24
LOC_562	21	23	22	23	20	23	22	21	21	22
LOC_563	26	26	24	24	24	27	27	24	25	27
LOC_564	18	17	19	18	18	19	18	18	17	18
LOC_565	25	26	19	20	19	22	23	21	19	19
LOC_566	17	16	15	18	18	15	15	18	17	15
LOC_567	25	27	22	25	24	25	26	23	24	23
LOC_568	18	18	18	18	18	18	18	18	18	18
LOC_569	17	17	17	17	18	17	17	17	17	17
LOC_570	18	19	20	20	20	19	19	19	20	19
LOC_571	17	17	17	18	17	16	16	17	17	17
LOC_572	17	17	17	17	17	17	17	17	17	17
LOC_573	19	19	19	22	22	19	19	20	17	19
LOC_574	20	20	22	24	23	20	20	25	24	21
LOC_575	17	18	18	16	16	17	17	16	17	17
LOC_576	18	18	17	18	18	19	19	19	17	18
LOC_577	12	12	12	13	12	12	12	12	12	12
LOC_578	16	14	14	17	17	15	14	15	15	14
LOC_579	22	20	20	20	20	20	19	22	21	20
LOC_580	15	15	15	14	14	14	14	14	14	14
LOC_581	18	19	18	20	20	17	18	19	19	18
LOC_582	18	18	18	16	18	16	14	19	19	18
LOC_583	14	14	15	15	15	14	14	15	15	14
LOC_584	17	17	23	22	24	21	21	20	23	20
LOC_585	15	15	15	15	15	15	15	15	15	14
LOC_586	20	20	19	19	19	20	20	19	19	20
LOC_587	12	12	12	15	13	12	12	13	13	12
LOC_588	24	26	27	27	28	26	27	26	27	28
LOC_589	8	8	8	8	8	8	8	8	8	8
LOC_590	16	14	14	15	15	16	15	15	17	14
LOC_591	17	17	18	17	17	20	20	20	20	17
LOC_592	11	11	11	11	11	11	11	11	11	11
LOC_593	15	14	15	15	15	14	14	13	13	14
LOC_594	23	26	26	26	26	27	27	24	24	26
LOC_595	18	18	19	18	16	18	18	18	18	18
LOC_596	24	24	26	23	26	22	23	25	26	26
LOC_597	19	19	20	20	20	20	18	20	20	20
LOC_598	21	21	24	21	20	21	21	21	21	21
LOC_599	30	28	27	28	28	27	27	31	29	29
LOC_600	29	27	25	27	26	27	27	28	27	26
LOC_601	12	12	14	13	13	13	12	14	14	14
LOC_602	12	12	14	14	14	14	14	14	14	14
LOC_603	18	17	17	17	17	16	17	17	17	17
LOC_604	24	24	25	24	27	26	25	26	24	26
LOC_605	23	23	23	24	24	24	22	24	24	23
LOC_606	14	14	14	14	14	15	17	14	14	14
LOC_607	19	17	19	19	19	18	19	19	20	19
LOC_608	19	22	24	24	23	22	22	25	25	24
LOC_609	30	30	30	28	27	31	33	30	32	30
LOC_610	16	16	16	16	16	16	17	15	16	16
LOC_611	22	21	22	22	22	21	21	22	22	22
LOC_612	15	15	16	17	17	15	15	18	18	15
LOC_613	26	27	27	27	27	26	31	28	29	27
LOC_614	30	28	28	28	28	30	31	27	29	29
LOC_615	19	15	18	17	17	19	18	15	15	18
LOC_616	23	22	22	24	24	24	23	22	22	22
LOC_617	28	30	26	27	24	27	29	29	27	29
LOC_618	17	18	21	20	20	19	19	19	19	19
LOC_619	23	21	21	22	21	21	21	23	22	21
LOC_620	24	23	25	26	25	24	24	27	29	24
LOC_621	25	24	26	26	26	24	24	22	22	25
LOC_622	23	23	23	25	24	23	23	22	23	23
LOC_623	24	24	24	24	22	24	25	21	22	23
LOC_624	21	20	19	18	18	20	21	20	20	20
LOC_625	14	14	15	14	14	14	14	14	14	14
LOC_626	16	16	16	17	16	16	16	16	16	16
LOC_627	14	14	14	14	14	13	14	14	14	14
LOC_628	20	18	16	15	15	18	18	16	16	17
LOC_629	20	20	20	19	21	20	20	22	18	20
LOC_630	16	16	16	16	16	16	16	16	16	16
LOC_631	16	16	20	16	19	18	18	21	19	19
LOC_632	17	17	18	17	17	18	16	18	17	16
LOC_633	20	20	22	18	18	21	21	21	22	20
LOC_634	22	21	25	22	22	23	22	22	21	22
LOC_635	18	18	16	16	16	18	18	16	16	18
LOC_636	17	17	18	19	18	19	19	19	16	17
LOC_637	17	17	15	15	17	15	15	15	16	15
LOC_638	18	18	18	17	16	19	18	18	18	18
LOC_639	24	24	24	24	23	24	24	22	23	24
LOC_640	20	20	21	22	22	20	20	22	21	20
LOC_641	26	23	20	20	20	20	20	18	20	20
LOC_642	33	31	26	26	26	27	29	26	25	28
LOC_643	22	22	21	25	25	24	23	24	24	22
LOC_644	21	21	22	21	21	24	21	23	23	22
LOC_645	19	18	18	19	18	18	18	18	20	18
LOC_646	18	18	21	19	18	17	17	18	18	16
LOC_647	14	14	14	14	14	14	14	14	14	14
LOC_648	14	15	15	15	15	15	15	15	15	15
LOC_649	18	18	17	17	16	17	15	17	17	17
LOC_650	24	24	26	23	25	24	24	24	27	24
LOC_651	15	15	15	14	14	15	15	15	15	15
LOC_652	18	17	16	21	16	17	17	16	16	16
LOC_653	24	21	24	24	24	25	24	23	22	24
LOC_654	21	21	19	18	18	21	21	18	18	21
LOC_655	23	22	27	26	26	23	20	26	25	24
LOC_656	15	15	15	17	16	15	15	16	16	15
LOC_657	16	17	16	16	16	16	16	16	16	16
LOC_658	24	23	24	25	25	26	25	24	25	25
LOC_659	16	18	18	17	17	18	20	18	18	18
LOC_660	16	16	16	15	15	16	19	15	15	16
LOC_661	9	9	9	9	9	9	9	9	9	9
LOC_662	18	19	16	16	15	22	18	16	16	16
LOC_663	18	18	18	18	18	18	18	19	19	18
LOC_664	26	27	27	27	23	25	27	24	24	26
LOC_665	12	15	12	11	11	12	13	9	11	12
LOC_666	24	26	24	23	22	21	21	20	22	23
LOC_667	17	18	17	15	15	17	17	15	15	17
LOC_668	21	22	20	18	19	21	21	18	18	20
LOC_669	24	25	22	21	22	22	24	22	22	23
LOC_670	13	13	14	13	13	13	14	13	13	14
LOC_671	16	17	15	16	16	16	17	15	15	16
LOC_672	21	19	22	22	22	18	18	22	22	21
LOC_673	20	18	21	22	23	20	20	23	24	21
LOC_674	21	22	21	21	21	21	21	21	21	21
LOC_675	18	18	18	18	18	19	20	18	18	18
LOC_676	21	20	21	18	18	20	19	20	19	20
LOC_677	15	15	18	16	16	14	15	16	16	16
LOC_678	19	18	18	19	20	20	19	20	20	20
LOC_679	15	15	17	17	17	15	15	16	15	15
LOC_680	17	18	18	20	22	21	18	21	20	18
LOC_681	17	17	16	15	18	19	19	16	16	16
LOC_682	14	14	14	14	15	14	14	15	14	14
LOC_683	23	21	21	21	22	22	21	25	24	22
LOC_684	31	30	30	27	31	26	27	32	31	28
LOC_685	24	23	24	24	23	23	26	27	27	23
LOC_686	17	17	17	17	17	17	17	17	17	17
LOC_687	21	22	22	21	21	21	21	19	21	21
LOC_688	26	25	24	24	24	25	25	24	24	24
LOC_689	21	20	23	23	24	21	20	23	23	23
LOC_690	22	22	20	20	21	22	21	23	21	21
LOC_691	18	20	20	20	20	21	20	20	20	20
LOC_692	21	21	19	20	18	19	19	19	19	19
LOC_693	19	19	19	19	19	19	20	19	19	19
LOC_694	16	16	17	18	18	16	16	16	16	16
LOC_695	17	20	17	17	17	17	17	17	17	17
LOC_696	23	21	25	22	22	20	20	27	24	23
LOC_697	24	24	23	27	23	23	23	21	23	22
LOC_698	33	31	27	27	26	30	29	25	25	28
LOC_699	14	14	14	14	15	14	14	16	15	15
LOC_700	17	17	17	17	18	17	17	14	20	17
LOC_701	16	16	16	16	16	16	16	15	15	16
LOC_702	22	22	21	22	23	21	20	22	22	21
LOC_703	26	27	29	26	26	33	32	29	29	29
LOC_704	26	27	26	25	24	26	28	25	25	28
LOC_705	19	19	19	18	19	20	19	19	19	19
LOC_706	22	21	22	21	20	22	21	18	20	21
LOC_707	17	17	17	17	17	17	17	18	18	18
LOC_708	30	30	29	30	31	31	28	29	30	30
LOC_709	27	26	30	30	33	30	32	31	31	29
LOC_710	20	20	20	21	20	20	20	20	20	20
LOC_711	12	12	12	12	12	12	12	12	12	12
LOC_712	22	22	23	21	22	19	20	23	23	23
LOC_713	23	24	23	23	23	24	24	25	24	23
LOC_714	14	14	15	14	13	14	14	15	15	15
LOC_715	16	16	17	16	16	16	16	17	16	16
LOC_716	28	28	29	28	27	28	28	29	28	28
LOC_717	32	29	28	27	27	31	34	27	29	30
LOC_718	17	17	16	19	19	18	14	19	21	17
LOC_719	33	32	28	31	33	31	29	31	30	29
LOC_720	27	27	30	27	27	28	28	29	28	30
LOC_721	26	29	32	29	27	26	25	28	28	28
LOC_722	16	16	16	16	16	18	18	16	16	16
LOC_723	21	21	21	21	21	21	21	22	21	21
LOC_724	26	28	27	31	31	26	28	30	29	28
LOC_725	17	17	19	20	22	18	19	20	20	19
LOC_726	25	23	20	23	23	25	27	25	24	23
LOC_727	21	21	22	19	21	24	22	22	21	21
LOC_728	20	18	18	18	19	18	18	18	18	18
LOC_729	31	31	26	26	25	31	33	29	28	27
LOC_730	27	29	30	31	32	28	28	31	32	30
LOC_731	31	30	27	26	27	28	30	29	27	27
LOC_732	18	17	17	17	18	17	17	17	17	17
LOC_733	22	23	22	20	22	23	24	20	23	22
LOC_734	27	28	27	27	26	28	27	25	27	27
LOC_735	26	26	26	22	25	29	26	24	24	28
LOC_736	24	23	21	21	21	21	21	21	19	20
LOC_737	17	17	19	19	19	17	17	17	17	17
LOC_738	28	27	28	29	28	27	28	30	29	27
LOC_739	16	16	16	16	16	18	16	16	16	16
LOC_740	21	21	23	21	21	21	21	21	21	21
LOC_741	25	25	25	23	24	25	25	24	24	25
LOC_742	23	24	22	22	22	25	25	22	23	22
LOC_743	21	19	21	23	23	20	20	22	22	20
LOC_744	14	15	14	14	14	14	14	14	14	14
LOC_745	16	16	16	17	16	16	16	16	15	16
LOC_746	30	30	28	27	28	27	28	30	31	28
LOC_747	17	17	17	16	16	16	16	16	16	16
LOC_748	15	15	16	14	14	14	15	14	14	15
LOC_749	21	21	21	22	22	21	20	22	22	21
LOC_750	23	21	22	23	23	22	22	22	22	22
LOC_751	18	19	18	20	18	18	19	18	18	18
LOC_752	24	24	23	24	24	22	26	24	24	23
LOC_753	19	19	22	25	25	22	20	21	20	22
LOC_754	28	27	29	30	29	25	26	26	29	27
LOC_755	17	18	16	15	13	17	18	15	15	16
LOC_756	18	18	16	16	16	17	17	18	16	16
LOC_757	16	16	16	16	16	16	16	16	16	16
LOC_758	14	13	13	13	13	14	14	14	14	13
LOC_759	20	19	19	19	19	18	20	19	18	19
LOC_760	17	18	16	16	16	15	17	16	16	16
LOC_761	19	22	20	20	19	19	18	21	21	20
LOC_762	16	16	15	15	15	16	16	13	15	16
LOC_763	26	26	22	26	26	26	26	26	25	26
LOC_764	22	21	20	21	21	23	22	21	21	22
LOC_765	25	25	27	27	26	25	26	27	26	27
LOC_766	17	16	15	15	15	21	19	15	15	15
LOC_767	18	18	18	18	18	20	18	19	18	18
LOC_768	30	26	27	28	28	29	29	28	29	26
LOC_769	24	22	26	25	25	23	23	26	25	25
LOC_770	28	24	26	26	26	25	26	27	27	26
LOC_771	24	24	28	26	26	26	25	26	25	23
LOC_772	21	22	21	23	24	20	21	22	23	21
LOC_773	16	16	18	16	16	16	16	16	16	16
LOC_774	23	23	26	26	28	23	22	26	25	25
LOC_775	20	20	21	20	20	21	20	18	19	20
LOC_776	22	22	21	20	21	22	22	21	21	21
LOC_777	26	27	25	27	26	25	24	27	27	26
LOC_778	15	15	16	16	16	15	15	16	16	16
LOC_779	23	23	20	20	18	23	23	20	20	20
LOC_780	25	26	27	25	26	25	26	26	27	26
LOC_781	25	23	26	26	26	25	26	25	25	26
LOC_782	14	14	14	14	14	14	14	15	15	14
LOC_783	27	27	29	30	28	31	29	28	27	26
LOC_784	27	28	25	25	26	27	26	27	28	26
LOC_785	22	23	25	26	27	24	24	23	23	24
LOC_786	25	28	25	27	27	28	26	27	28	26
LOC_787	23	21	21	22	24	20	21	22	22	21
LOC_788	25	25	25	26	25	24	23	25	25	26
LOC_789	18	18	18	18	18	18	17	18	18	18
LOC_790	27	26	26	26	29	23	24	25	24	26
LOC_791	24	26	26	26	24	25	26	28	27	26
LOC_792	16	18	16	15	15	17	16	16	16	16
LOC_793	19	19	19	18	18	20	19	18	18	19
LOC_794	20	20	20	24	22	19	19	21	22	20
LOC_795	20	20	21	23	20	20	21	23	22	21
LOC_796	19	19	18	19	19	19	19	19	19	18
LOC_797	27	26	28	26	26	25	24	29	27	27
LOC_798	25	25	26	27	27	26	26	29	26	26
LOC_799	27	27	28	29	30	27	27	32	30	26
LOC_800	9	9	9	9	9	9	9	9	9	9
LOC_801	26	26	29	29	30	27	27	29	28	26
LOC_802	29	28	26	25	25	25	25	23	23	26
LOC_803	20	19	19	20	20	21	21	20	23	20
LOC_804	16	16	17	17	17	16	16	16	17	16
LOC_805	17	17	16	15	16	19	19	16	16	16
LOC_806	17	17	17	16	16	16	16	17	17	17
LOC_807	18	18	16	16	18	16	16	16	16	16
LOC_808	21	21	20	19	17	19	19	19	19	20
LOC_809	26	27	28	28	29	25	25	25	28	26
LOC_810	17	17	17	17	17	16	17	17	17	17
LOC_811	20	20	19	19	19	20	20	19	19	19
LOC_812	20	20	19	18	18	22	22	19	19	19
LOC_813	24	25	26	27	27	25	24	27	26	26
LOC_814	27	26	25	23	22	24	25	26	25	26
LOC_815	27	27	27	28	27	26	25	25	24	26
LOC_816	17	17	16	16	16	17	18	17	18	16
LOC_817	23	23	22	22	23	23	23	22	22	22
LOC_818	24	24	26	23	23	25	23	27	25	25
LOC_819	8	8	7	7	7	7	7	6	6	7
LOC_820	15	15	16	16	16	15	15	16	16	16
LOC_821	30	28	28	26	26	27	27	25	26	28
LOC_822	23	23	25	26	27	24	24	31	30	25
LOC_823	15	15	15	15	15	15	15	16	16	15
LOC_824	22	21	21	24	24	22	23	19	21	21
LOC_825	23	24	26	25	26	24	23	27	27	25
LOC_826	17	16	18	18	18	17	17	18	18	18
LOC_827	21	21	22	22	23	23	23	25	22	21
LOC_828	20	20	19	19	19	20	21	19	19	19
LOC_829	16	16	17	17	17	16	16	17	18	16
LOC_830	25	27	25	25	26	27	25	26	26	25
LOC_831	26	24	25	27	28	27	27	26	26	25
LOC_832	16	16	17	17	17	17	17	17	18	16
LOC_833	14	14	14	12	12	14	14	11	13	14
LOC_834	20	20	21	19	22	21	19	20	20	21
LOC_835	24	26	26	25	25	25	25	26	26	25
LOC_836	15	15	15	13	15	15	16	15	15	15
LOC_837	12	12	12	12	12	12	12	12	12	12
LOC_838	23	22	20	23	24	22	22	23	23	23
LOC_839	18	18	18	18	18	20	21	18	18	18
LOC_840	20	20	20	20	20	20	20	18	20	20
LOC_841	14	14	14	14	14	16	16	14	14	14
LOC_842	23	24	25	26	27	25	24	24	24	25
LOC_843	17	18	17	16	16	18	17	17	17	17
LOC_844	24	26	29	25	25	24	26	25	26	26
LOC_845	25	24	23	23	22	26	25	20	22	25
LOC_846	15	15	18	18	18	16	16	19	19	18
LOC_847	34	31	25	18	18	26	27	20	20	25
LOC_848	18	18	19	19	19	19	20	20	20	19
LOC_849	22	22	24	26	27	22	22	25	26	25
LOC_850	17	17	17	16	18	16	16	17	17	17
LOC_851	26	24	24	25	23	24	21	22	22	23
LOC_852	15	15	15	15	14	15	15	15	15	15
LOC_853	24	26	26	25	25	26	24	23	23	25
LOC_854	29	25	26	30	27	24	25	27	23	25
LOC_855	18	18	18	18	18	19	18	18	18	18
LOC_856	26	25	26	26	26	25	27	24	24	26
LOC_857	28	30	26	27	28	28	27	30	28	29
LOC_858	15	15	14	15	15	16	16	13	14	14
LOC_859	14	14	14	14	14	15	14	13	14	14
LOC_860	22	22	21	23	22	21	21	22	21	22
LOC_861	17	17	17	17	17	17	17	17	17	17
LOC_862	15	14	15	15	15	17	19	19	18	15
LOC_863	20	22	24	22	21	21	20	26	24	20
LOC_864	25	28	24	22	22	24	25	24	23	24
LOC_865	26	24	26	23	23	26	27	28	29	25
LOC_866	24	25	22	20	21	24	25	21	18	25
LOC_867	17	17	18	16	18	18	18	18	18	18
LOC_868	25	25	24	25	25	29	24	23	24	25
LOC_869	21	22	21	21	21	21	21	21	22	21
LOC_870	14	13	13	13	13	14	15	13	13	13
LOC_871	15	14	16	15	16	15	12	16	16	14
LOC_872	24	24	25	24	25	25	26	25	25	25
LOC_873	17	15	17	17	17	17	17	18	18	17
LOC_874	23	23	23	23	24	23	23	24	24	24
LOC_875	18	18	18	19	20	18	18	17	17	18
LOC_876	15	17	17	17	17	16	17	16	17	17
LOC_877	26	25	25	25	25	27	28	25	25	25
LOC_878	26	27	23	26	25	25	27	26	24	25
LOC_879	25	25	24	21	21	24	25	27	24	25
LOC_880	22	24	25	25	25	24	25	26	27	25
LOC_881	17	17	17	20	17	17	17	17	17	17
LOC_882	20	20	20	22	21	20	20	20	20	20
LOC_883	25	25	25	29	28	25	25	26	26	25
LOC_884	16	15	14	15	15	16	14	15	15	15
LOC_885	16	16	17	18	18	15	16	19	20	17
LOC_886	27	29	25	22	22	26	26	24	23	25
LOC_887	25	24	25	20	20	26	26	20	19	25
LOC_888	23	25	25	26	24	24	24	24	23	25
LOC_889	23	23	22	28	25	22	23	23	23	23
LOC_890	23	23	22	25	22	23	23	21	21	22
LOC_891	24	25	23	23	23	28	27	23	23	25
LOC_892	22	21	20	19	18	25	26	20	20	22
LOC_893	19	19	19	20	21	19	19	20	20	19
LOC_894	21	18	18	19	19	19	20	18	19	18
LOC_895	26	23	24	22	22	23	24	22	24	24
LOC_896	25	26	26	26	26	26	26	26	27	25
LOC_897	17	17	17	16	18	17	17	16	16	17
LOC_898	23	23	25	23	23	24	24	24	24	25
LOC_899	26	27	25	25	26	25	26	25	25	25
LOC_900	23	24	25	22	22	23	23	24	24	24
LOC_901	24	25	26	26	26	24	26	26	27	25
LOC_902	24	24	23	21	21	24	24	22	21	23
LOC_903	28	28	26	27	26	26	27	25	25	25
LOC_904	14	14	14	14	14	14	15	16	17	14
LOC_905	26	23	21	21	21	23	25	21	20	25
LOC_906	15	15	15	15	15	16	16	16	15	15
LOC_907	17	17	19	18	17	17	17	17	17	18
LOC_908	24	24	21	19	21	22	23	21	21	22
LOC_909	26	27	25	26	27	24	25	24	25	25
LOC_910	17	16	17	17	17	17	17	19	19	17
LOC_911	20	21	19	18	18	18	19	18	19	19
LOC_912	11	11	11	11	11	11	11	11	11	11
LOC_913	19	18	18	15	15	18	18	15	15	18
LOC_914	28	29	26	26	27	24	27	26	28	25
LOC_915	24	25	27	25	25	26	24	25	26	25
LOC_916	17	18	18	18	18	17	16	18	18	18
LOC_917	13	15	15	15	15	15	15	16	15	15
LOC_918	16	16	16	17	18	16	16	17	17	16
LOC_919	14	14	14	14	16	14	14	14	14	14
LOC_920	21	20	19	19	19	20	20	21	21	18
LOC_921	14	16	16	16	16	16	15	16	16	16
LOC_922	21	24	22	22	22	23	23	20	20	22
LOC_923	23	23	27	25	25	23	23	26	26	25
LOC_924	24	24	26	24	24	26	25	23	22	25
LOC_925	14	14	14	14	14	15	14	14	14	14
LOC_926	26	28	25	25	25	29	26	25	26	25
LOC_927	28	26	19	21	21	27	28	21	21	25
LOC_928	24	25	26	23	21	23	24	26	27	25
LOC_929	15	15	15	15	15	15	15	15	15	15
LOC_930	11	10	10	10	10	10	10	11	11	10
LOC_931	25	25	23	21	21	25	25	21	20	24
LOC_932	25	25	24	24	25	24	24	25	24	24
LOC_933	26	24	23	24	23	24	24	24	23	24
LOC_934	22	25	24	21	21	25	24	21	22	24
LOC_935	17	19	16	17	17	17	17	17	17	17
LOC_936	24	25	24	26	25	24	24	29	26	23
LOC_937	23	23	24	23	23	25	25	23	22	24
LOC_938	17	17	17	17	18	17	17	17	17	17
LOC_939	19	20	18	19	18	19	19	19	18	19
LOC_940	18	18	19	21	19	18	18	19	19	19
LOC_941	13	14	14	14	14	16	14	14	14	14
LOC_942	26	23	25	26	28	24	24	24	24	24
LOC_943	20	20	20	21	20	20	20	21	21	20
LOC_944	16	16	17	18	19	16	16	19	19	18
LOC_945	18	18	17	17	17	17	17	17	17	17
LOC_946	24	25	25	24	23	24	25	22	23	24
LOC_947	24	25	22	25	25	24	24	25	26	24
LOC_948	22	21	20	20	21	19	19	20	20	20
LOC_949	23	24	22	23	23	23	23	21	22	23
LOC_950	23	21	24	24	25	24	24	23	24	24
LOC_951	21	19	20	20	20	21	20	20	19	20
LOC_952	20	20	20	22	22	21	20	22	22	20
LOC_953	24	26	23	27	27	24	23	24	24	24
LOC_954	22	22	22	23	22	23	23	22	22	22
LOC_955	24	24	24	24	25	25	25	23	24	24
LOC_956	22	24	25	21	23	24	24	24	25	24
LOC_957	26	29	24	24	24	25	25	23	24	24
LOC_958	15	16	16	18	20	16	16	19	19	16
LOC_959	18	19	19	20	20	19	19	18	19	18
LOC_960	25	24	24	22	22	24	24	23	23	24
LOC_961	25	24	26	25	26	23	23	27	26	25
LOC_962	25	24	24	23	22	24	24	25	24	24
LOC_963	25	25	24	23	22	23	25	22	22	24
LOC_964	17	17	18	18	18	16	16	18	16	16
LOC_965	25	24	21	23	22	24	25	24	24	23
LOC_966	22	21	19	20	20	21	21	20	20	20
LOC_967	23	24	25	27	29	24	22	25	25	24
LOC_968	24	24	23	23	24	23	24	23	23	24
LOC_969	18	18	18	18	18	19	19	16	18	18
LOC_970	19	19	19	19	20	17	17	19	20	19
LOC_971	25	26	24	21	24	23	23	23	24	24
LOC_972	21	22	23	22	23	24	24	24	24	24
LOC_973	30	29	30	30	30	29	27	30	29	30
LOC_974	16	14	14	13	14	15	15	14	14	14
LOC_975	14	14	14	14	14	14	14	14	14	14
LOC_976	26	25	28	25	28	29	28	27	27	29
LOC_977	19	18	17	17	17	18	18	17	16	17
LOC_978	17	17	17	17	17	17	17	19	19	17
LOC_979	23	23	24	24	24	23	24	28	28	25
LOC_980	16	16	16	18	17	16	16	20	20	16
LOC_981	23	22	25	24	24	22	22	25	25	22
LOC_982	14	14	14	15	15	14	14	15	14	14
LOC_983	23	24	24	24	24	27	25	24	24	24
LOC_984	26	27	22	23	23	26	26	21	21	24
LOC_985	15	15	15	14	14	15	17	14	14	14
LOC_986	18	17	16	17	17	17	17	17	16	17
LOC_987	24	24	24	22	25	24	24	23	23	24
LOC_988	18	18	19	19	19	20	19	19	19	18
LOC_989	23	23	24	24	24	23	22	24	23	24
LOC_990	24	24	23	22	21	23	25	23	23	24
LOC_991	15	15	15	15	15	16	16	14	14	15
LOC_992	22	22	22	22	23	23	23	23	23	23
LOC_993	19	20	19	20	19	19	19	18	19	19
LOC_994	28	27	25	29	24	29	28	23	24	24
LOC_995	23	23	24	25	24	26	24	22	26	24
LOC_996	25	24	24	24	24	24	25	26	25	24
LOC_997	25	24	25	23	23	24	25	26	24	24
LOC_998	14	15	15	14	14	14	14	14	14	14
LOC_999	23	24	24	23	23	23	22	24	24	24
LOC_1000	21	23	21	22	21	21	21	21	22	21
LOC_1001	20	19	19	19	19	19	20	19	19	19
LOC_1002	26	25	24	22	23	25	25	24	25	24
LOC_1003	25	25	23	25	25	27	24	24	24	24
LOC_1004	17	17	18	17	17	16	17	15	19	17
LOC_1005	8	7	7	7	7	7	8	7	7	7
LOC_1006	23	26	25	25	23	23	24	25	24	24
LOC_1007	18	18	23	19	19	18	18	20	19	18
LOC_1008	21	21	19	19	19	22	22	18	19	21
LOC_1009	24	21	23	28	26	22	23	24	24	24
LOC_1010	14	14	16	15	15	13	13	15	15	15
LOC_1011	23	23	24	28	23	24	23	24	25	24
LOC_1012	27	23	24	24	25	27	25	26	27	24
LOC_1013	21	22	24	23	23	23	23	22	23	24
LOC_1014	25	22	24	24	24	21	22	22	24	23
LOC_1015	16	16	16	16	16	15	17	16	16	16
LOC_1016	14	14	15	14	14	15	15	14	14	14
LOC_1017	23	24	24	25	25	22	22	25	25	24
LOC_1018	25	25	27	27	26	25	24	23	24	24
LOC_1019	16	16	15	15	15	17	17	16	16	15
LOC_1020	24	23	25	24	22	23	23	28	27	23
LOC_1021	15	16	16	15	15	15	15	15	15	15
LOC_1022	23	23	24	24	24	25	25	22	24	24
LOC_1023	25	25	24	26	24	23	23	24	25	24
LOC_1024	28	29	28	24	24	28	27	26	27	29
LOC_1025	15	15	15	15	15	16	16	15	15	14
LOC_1026	22	22	22	20	20	23	22	20	20	22
LOC_1027	24	24	24	24	24	25	24	24	24	24
LOC_1028	9	8	7	7	7	7	8	7	7	7
LOC_1029	20	21	19	19	19	19	16	19	19	19
LOC_1030	26	24	23	23	23	24	25	24	23	24
LOC_1031	23	21	23	23	23	22	20	21	21	23
LOC_1032	10	10	12	12	12	10	10	10	10	10
LOC_1033	24	22	24	25	26	25	24	26	27	24
LOC_1034	24	24	27	29	28	25	27	24	27	24
LOC_1035	24	24	24	23	24	23	20	22	23	23
LOC_1036	15	15	15	15	15	16	16	15	15	15
LOC_1037	22	24	27	28	26	26	25	28	29	24
LOC_1038	20	20	21	21	21	21	22	21	22	20
LOC_1039	14	15	15	14	15	15	15	15	15	15
LOC_1040	21	21	21	21	21	19	21	23	23	21
LOC_1041	28	26	24	22	24	26	26	26	25	24
LOC_1042	12	12	12	11	11	12	12	12	13	12
LOC_1043	17	17	16	15	15	17	17	16	16	16
LOC_1044	14	14	14	14	14	14	14	15	14	14
LOC_1045	23	24	24	23	23	24	22	24	24	24
LOC_1046	21	21	24	26	26	23	24	24	21	24
LOC_1047	21	22	19	21	21	22	23	20	20	21
LOC_1048	24	24	21	21	21	21	22	21	21	21
LOC_1049	26	26	23	23	23	24	23	23	23	24
LOC_1050	25	24	23	22	22	24	25	22	22	24
LOC_1051	25	26	24	22	25	26	24	24	24	23
LOC_1052	18	18	18	19	20	19	16	19	20	18
LOC_1053	17	17	17	17	17	16	16	17	17	17
LOC_1054	24	24	23	22	22	24	24	22	22	24
LOC_1055	14	14	13	13	13	14	14	14	14	14
LOC_1056	21	21	22	23	23	21	21	22	21	21
LOC_1057	22	22	20	22	22	22	22	22	21	22
LOC_1058	21	24	17	17	17	16	16	18	18	16
LOC_1059	20	20	20	20	21	23	23	21	21	21
LOC_1060	21	22	23	22	22	22	22	21	21	24
LOC_1061	23	25	24	25	25	24	25	24	25	24
LOC_1062	19	19	19	21	19	20	20	18	19	19
LOC_1063	20	22	22	22	22	23	25	21	21	23
LOC_1064	16	16	15	14	14	16	16	14	14	14
LOC_1065	24	24	23	24	24	29	25	25	24	24
