names	Run1_C_4	Run1_C_6	Run1_C_7	Run1_C_10	Run1_C_12	Run1_C_13	Run1_C_14	Run1_C_16	Run1_C_17	root
LOC_2096	15	16	15	15	15	15	15	15	15	15
LOC_2097	14	14	14	14	14	14	13	12	12	13
LOC_2098	15	15	15	15	15	15	15	15	15	15
LOC_2099	12	13	12	14	12	12	12	13	13	12
LOC_2100	13	13	13	13	13	13	13	13	13	13
LOC_2101	20	22	18	19	20	19	20	20	20	20
LOC_2102	20	21	21	20	21	20	20	20	20	21
LOC_2103	18	19	18	17	17	17	17	15	15	18
LOC_2104	17	17	17	18	18	18	17	17	17	17
LOC_2105	18	16	16	18	18	19	18	18	18	16
LOC_2106	18	17	17	16	16	15	16	17	17	17
LOC_2107	14	14	14	13	13	13	13	13	13	13
LOC_2108	14	16	14	14	14	14	14	16	15	14
LOC_2109	19	19	19	19	18	19	19	18	19	19
LOC_2110	23	20	20	25	24	23	24	24	25	20
LOC_2111	27	31	28	27	27	28	28	31	28	30
LOC_2112	18	17	17	17	17	17	17	17	17	17
LOC_2113	12	13	12	12	13	13	12	12	12	12
LOC_2114	15	15	15	18	20	21	15	15	15	15
LOC_2115	17	17	18	19	18	18	18	18	18	17
LOC_2116	16	16	16	16	16	16	16	16	16	16
LOC_2117	16	16	16	16	15	15	16	17	16	16
LOC_2118	15	17	17	15	16	14	15	17	17	15
LOC_2119	15	14	14	16	16	16	16	17	18	14
LOC_2120	15	17	17	16	16	16	16	16	16	17
LOC_2121	8	8	8	8	8	9	8	8	8	8
LOC_2122	16	18	18	18	19	18	17	17	17	18
LOC_2123	19	18	18	18	19	18	18	18	18	18
LOC_2124	19	21	19	20	20	20	17	20	19	20
LOC_2125	15	15	15	16	16	17	14	15	15	15
LOC_2126	21	20	20	20	19	20	19	20	20	20
LOC_2127	31	29	28	28	31	28	29	26	29	28
LOC_2128	20	20	19	20	20	22	18	20	19	20
LOC_2129	16	18	18	17	17	17	17	17	17	18
LOC_2130	13	14	14	12	14	14	14	14	14	14
LOC_2131	12	13	13	12	13	12	12	13	13	12
LOC_2132	17	17	17	18	17	18	17	17	16	17
LOC_2133	18	18	18	18	18	18	19	19	19	18
LOC_2134	13	13	13	12	12	12	15	15	15	13
LOC_2135	20	20	20	21	20	19	19	20	19	20
LOC_2136	20	20	20	21	21	21	21	21	21	20
LOC_2137	16	16	16	19	19	18	16	15	12	16
LOC_2138	14	13	13	13	12	12	13	13	13	13
LOC_2139	13	14	14	14	16	16	14	14	14	14
LOC_2140	22	21	21	22	22	22	22	22	21	22
LOC_2141	15	15	15	16	16	15	15	15	15	15
LOC_2142	16	18	18	17	16	17	16	16	16	18
LOC_2143	17	16	16	17	17	17	17	16	16	17
LOC_2144	14	15	14	14	14	14	14	14	14	14
LOC_2145	16	16	16	20	20	20	16	16	16	16
LOC_2146	16	16	16	15	16	13	15	15	15	16
LOC_2147	21	20	19	20	21	21	21	21	21	19
LOC_2148	20	20	20	18	19	18	20	23	20	20
LOC_2149	14	14	14	15	16	15	13	13	13	14
LOC_2150	17	15	15	18	18	17	20	21	21	16
LOC_2151	17	17	18	17	17	17	16	17	17	17
LOC_2152	15	15	13	16	16	16	15	17	15	14
LOC_2153	22	20	20	21	20	21	21	22	22	20
LOC_2154	26	25	24	26	27	28	27	25	26	26
LOC_2155	24	22	24	22	23	24	27	24	25	24
LOC_2156	13	13	13	14	13	13	13	13	13	13
LOC_2157	20	18	18	21	22	20	21	22	23	20
LOC_2158	19	21	22	21	20	22	19	21	21	21
LOC_2159	21	17	17	21	22	22	23	23	22	20
LOC_2160	20	20	20	19	21	20	20	19	20	20
LOC_2161	16	17	17	16	16	16	16	16	16	16
LOC_2162	20	20	20	19	20	21	20	20	18	20
LOC_2163	25	25	25	28	24	25	26	27	28	24
LOC_2164	20	20	20	20	22	21	21	18	18	20
LOC_2165	23	25	24	22	22	22	22	21	23	22
LOC_2166	20	20	20	19	21	21	20	20	21	20
LOC_2167	15	15	15	15	15	15	15	15	16	15
LOC_2168	8	8	8	9	8	8	8	8	8	8
LOC_2169	18	18	18	17	17	17	18	18	18	18
LOC_2170	15	16	16	15	15	15	15	15	15	15
LOC_2171	17	18	18	18	18	18	18	19	22	18
LOC_2172	16	18	18	18	19	19	20	20	20	18
LOC_2173	13	14	13	13	13	13	13	13	13	13
LOC_2174	13	13	13	13	13	13	14	14	14	13
LOC_2175	14	14	14	14	14	14	14	14	14	14
LOC_2176	20	21	21	21	21	21	21	21	25	20
LOC_2177	24	26	22	25	24	24	23	25	21	24
LOC_2178	20	21	20	18	18	19	17	19	19	20
LOC_2179	20	20	23	20	20	21	21	19	19	20
LOC_2180	19	20	19	19	19	19	20	20	20	20
LOC_2181	18	19	18	18	18	18	18	18	18	18
LOC_2182	15	14	14	13	13	13	13	11	9	15
LOC_2183	25	20	20	20	21	21	20	21	21	20
LOC_2184	22	20	21	22	22	22	22	22	21	20
LOC_2185	18	21	20	17	20	20	22	24	24	20
LOC_2186	16	17	17	16	16	18	16	16	16	16
LOC_2187	15	15	15	18	20	19	16	17	17	15
LOC_2188	9	9	9	9	9	9	9	9	9	9
LOC_2189	12	12	12	12	12	12	12	13	13	12
LOC_2190	18	18	18	22	21	21	21	20	20	18
LOC_2191	17	17	15	19	17	17	17	17	17	16
LOC_2192	16	18	17	16	16	16	17	16	16	17
LOC_2193	17	18	18	18	17	17	17	17	17	18
LOC_2194	16	14	14	10	8	10	15	16	15	14
LOC_2195	21	20	20	20	20	20	22	20	20	20
LOC_2196	15	15	16	14	14	14	14	14	14	15
LOC_2197	20	20	21	21	20	20	20	20	20	20
LOC_2198	15	17	15	15	15	15	15	15	15	15
LOC_2199	18	18	17	18	18	18	18	19	19	18
LOC_2200	20	20	22	19	21	18	19	21	20	20
LOC_2201	15	15	16	18	17	18	17	16	17	15
LOC_2202	17	17	17	17	19	19	18	17	17	17
LOC_2203	20	20	20	22	17	20	20	21	20	20
LOC_2204	14	13	13	14	14	16	14	16	17	13
LOC_2205	20	22	21	21	20	22	20	20	20	21
LOC_2206	12	12	11	13	14	14	13	13	13	12
LOC_2207	15	16	14	15	16	16	15	15	15	15
LOC_2208	15	14	14	15	13	15	17	16	17	14
LOC_2209	18	19	19	13	21	18	19	19	18	19
LOC_2210	14	14	14	14	14	14	14	14	14	14
LOC_2211	24	27	28	26	25	25	25	27	26	24
LOC_2212	20	18	18	18	19	19	19	19	20	18
LOC_2213	14	14	14	14	14	14	14	14	14	14
LOC_2214	16	16	16	15	15	15	16	16	16	16
LOC_2215	21	20	20	16	20	20	20	20	20	20
LOC_2216	21	19	20	22	19	22	20	22	20	20
LOC_2217	20	20	20	21	21	20	21	21	21	20
LOC_2218	20	20	20	19	20	20	20	20	21	20
LOC_2219	14	14	14	15	16	14	14	14	14	14
LOC_2220	17	15	15	18	18	17	15	15	15	15
LOC_2221	14	14	14	14	14	14	14	14	14	14
LOC_2222	17	18	17	17	17	17	17	17	17	17
LOC_2223	20	21	21	20	19	20	20	21	21	20
LOC_2224	14	14	14	14	14	14	14	14	14	14
LOC_2225	20	19	19	20	21	20	20	20	20	20
LOC_2226	16	16	17	17	18	17	17	17	17	16
LOC_2227	20	19	20	18	18	18	18	19	19	19
LOC_2228	16	18	18	18	21	19	18	18	18	18
LOC_2229	18	17	17	17	17	17	19	17	17	17
LOC_2230	18	18	18	19	19	19	18	18	18	18
LOC_2231	16	16	16	16	17	16	16	16	16	16
LOC_2232	16	16	18	16	16	16	16	12	12	16
LOC_2233	16	16	16	16	16	16	16	15	16	16
LOC_2234	26	25	24	24	25	28	28	28	29	27
LOC_2235	19	19	19	18	16	18	19	19	19	19
LOC_2236	21	20	20	20	17	20	20	21	20	20
LOC_2237	14	14	14	14	14	14	14	14	13	14
LOC_2238	19	20	20	18	19	23	20	19	20	20
LOC_2239	17	21	19	16	19	20	17	16	17	18
LOC_2240	20	18	18	19	18	19	19	19	19	18
LOC_2241	19	16	16	18	18	18	18	18	20	17
LOC_2242	14	14	14	14	14	14	14	14	14	14
LOC_2243	8	8	8	9	8	8	8	8	8	8
LOC_2244	20	21	20	20	20	20	19	19	19	20
LOC_2245	17	16	16	19	19	19	18	19	19	17
LOC_2246	18	19	18	18	20	18	18	18	18	18
LOC_2247	20	20	20	20	20	21	20	20	20	20
LOC_2248	20	20	20	20	18	20	21	21	21	20
LOC_2249	29	24	25	28	29	30	29	28	29	27
LOC_2250	20	20	20	21	24	23	24	25	25	20
LOC_2251	19	19	18	19	20	20	19	19	19	18
LOC_2252	23	21	22	25	27	27	26	24	24	23
LOC_2253	19	19	19	19	18	19	19	19	18	19
LOC_2254	16	16	16	16	16	16	16	16	17	16
LOC_2255	20	20	20	21	22	22	21	21	20	20
LOC_2256	15	15	15	16	17	17	15	15	16	15
LOC_2257	17	16	16	17	17	17	17	17	17	16
LOC_2258	20	20	20	20	21	25	20	20	20	20
LOC_2259	16	17	17	15	15	14	16	16	16	16
LOC_2260	21	20	20	20	18	20	21	21	20	20
LOC_2261	21	20	20	20	20	19	20	22	22	20
LOC_2262	20	20	21	22	22	23	20	21	22	20
LOC_2263	15	15	15	18	15	15	15	16	17	15
LOC_2264	19	21	21	20	21	20	21	21	20	20
LOC_2265	20	19	19	20	21	21	20	20	20	20
LOC_2266	14	14	14	17	17	17	13	14	14	14
LOC_2267	22	20	19	21	22	22	21	21	21	20
LOC_2268	26	29	28	28	25	24	24	26	25	26
LOC_2269	19	18	18	19	19	19	18	18	18	18
LOC_2270	22	20	20	21	21	21	21	23	23	20
LOC_2271	20	20	19	20	18	19	20	19	21	20
LOC_2272	17	17	17	18	18	18	19	18	18	17
LOC_2273	19	19	19	17	17	17	19	19	19	19
LOC_2274	16	16	16	16	16	16	16	17	16	16
LOC_2275	17	19	20	17	20	18	19	19	19	20
LOC_2276	21	20	20	20	21	22	20	22	21	20
LOC_2277	20	20	21	20	19	19	20	21	21	20
LOC_2278	21	22	20	25	24	25	21	23	23	20
LOC_2279	19	19	19	19	22	21	19	19	19	18
LOC_2280	20	20	19	19	20	20	19	19	19	20
LOC_2281	22	20	20	22	21	21	21	22	23	21
LOC_2282	19	19	19	19	18	19	19	18	19	19
LOC_2283	14	13	13	10	10	10	10	10	10	14
LOC_2284	15	15	14	14	13	13	14	14	14	14
LOC_2285	20	18	20	21	21	21	20	20	21	20
LOC_2286	23	21	21	23	22	26	25	25	25	21
LOC_2287	17	17	17	17	17	17	17	17	17	17
LOC_2288	11	11	11	13	13	13	13	13	13	11
LOC_2289	22	23	23	24	25	25	24	26	26	23
LOC_2290	18	18	17	18	17	17	18	19	18	18
LOC_2291	19	19	20	18	19	18	19	18	18	19
LOC_2292	15	15	15	16	16	17	16	16	16	15
LOC_2293	14	14	14	13	13	14	14	14	14	14
LOC_2294	21	19	19	19	19	20	19	18	19	19
LOC_2295	19	19	19	17	18	18	21	19	21	19
LOC_2296	14	14	14	14	14	14	14	14	14	14
LOC_2297	15	15	16	15	18	18	16	15	15	15
LOC_2298	16	16	16	15	14	14	18	16	16	15
LOC_2299	17	17	19	17	17	17	16	16	16	17
LOC_2300	17	17	17	17	17	17	17	17	17	17
LOC_2301	19	19	19	19	18	18	19	19	20	19
LOC_2302	15	15	15	15	15	15	15	15	19	15
LOC_2303	19	19	19	19	19	19	20	23	19	19
LOC_2304	14	14	14	14	14	14	13	14	14	13
LOC_2305	19	19	19	20	23	19	18	19	19	19
LOC_2306	16	17	18	16	17	17	16	15	16	16
LOC_2307	18	21	17	18	19	20	18	18	18	17
LOC_2308	16	16	16	16	16	16	16	15	16	16
LOC_2309	18	19	19	19	19	18	19	19	19	19
LOC_2310	21	21	21	23	24	24	22	23	23	21
LOC_2311	29	23	24	28	29	29	29	28	28	25
LOC_2312	16	13	13	14	14	14	15	14	15	15
LOC_2313	19	19	19	18	20	20	18	19	19	19
LOC_2314	17	17	17	16	19	19	16	16	16	17
LOC_2315	14	14	14	14	14	14	14	13	13	14
LOC_2316	19	18	19	17	16	15	18	17	17	19
LOC_2317	12	12	12	11	11	11	12	10	10	12
LOC_2318	16	16	16	16	16	16	16	17	16	16
LOC_2319	19	19	19	20	20	20	20	20	20	19
LOC_2320	19	19	19	18	19	20	18	19	19	19
LOC_2321	18	18	18	19	19	19	19	21	19	18
LOC_2322	19	18	19	19	18	19	19	19	19	19
LOC_2323	16	17	17	17	17	17	16	16	16	17
LOC_2324	20	17	17	17	17	18	17	17	17	17
LOC_2325	17	20	17	16	18	17	17	17	17	19
LOC_2326	17	17	17	17	17	17	17	17	17	17
LOC_2327	12	12	13	13	13	12	12	12	13	12
LOC_2328	19	19	19	20	20	20	18	17	17	19
LOC_2329	19	14	14	19	18	18	17	17	18	19
LOC_2330	21	21	21	21	20	21	22	21	21	21
LOC_2331	20	19	19	20	21	20	19	19	20	19
LOC_2332	19	25	22	19	21	21	19	19	19	19
LOC_2333	18	19	19	17	17	22	19	19	19	19
LOC_2334	19	19	19	20	20	19	19	19	19	19
LOC_2335	19	19	19	18	19	19	19	19	19	19
LOC_2336	15	14	16	14	14	14	14	14	14	14
LOC_2337	15	15	15	15	15	15	15	15	15	15
LOC_2338	20	21	21	22	22	22	20	20	20	21
LOC_2339	16	16	16	18	17	17	17	17	20	16
LOC_2340	19	19	20	19	19	19	19	18	18	19
LOC_2341	18	19	19	18	19	18	19	19	19	19
LOC_2342	18	18	18	18	19	19	18	18	18	18
LOC_2343	19	19	19	18	19	19	19	17	17	19
LOC_2344	24	25	24	25	24	23	28	24	24	25
LOC_2345	23	23	23	24	23	23	24	25	25	23
LOC_2346	19	18	18	19	18	17	18	18	19	19
LOC_2347	19	19	20	19	19	19	19	21	21	19
LOC_2348	21	22	22	22	22	22	22	22	23	22
LOC_2349	19	18	18	18	19	20	18	19	20	18
LOC_2350	19	19	19	24	24	25	23	23	23	19
LOC_2351	14	14	14	14	14	14	14	15	14	14
LOC_2352	25	23	22	23	25	23	26	24	27	25
LOC_2353	13	13	13	12	13	13	14	14	14	13
LOC_2354	19	19	20	19	19	18	19	19	19	19
LOC_2355	21	23	23	19	19	19	20	19	20	19
LOC_2356	19	19	20	18	19	17	19	18	17	19
LOC_2357	14	17	17	14	14	14	14	14	14	17
LOC_2358	18	18	19	18	18	18	18	22	18	18
LOC_2359	24	23	22	26	27	27	23	23	22	23
LOC_2360	17	20	21	16	16	16	16	16	16	19
LOC_2361	17	17	18	16	15	15	15	16	16	16
LOC_2362	15	12	13	15	15	15	15	15	15	13
LOC_2363	19	20	19	19	20	20	19	19	19	19
LOC_2364	19	19	19	19	19	20	20	19	19	19
LOC_2365	17	16	16	20	20	19	20	20	20	16
LOC_2366	19	19	20	19	19	19	20	20	20	19
LOC_2367	17	19	19	18	17	17	18	22	20	17
LOC_2368	17	17	17	17	17	17	17	19	19	17
LOC_2369	14	16	17	14	14	17	15	16	13	15
LOC_2370	17	17	17	17	17	17	17	18	17	17
LOC_2371	16	17	17	15	15	15	17	19	17	16
LOC_2372	20	20	20	19	19	19	23	19	20	19
LOC_2373	16	15	15	15	18	15	15	14	14	15
LOC_2374	14	14	14	14	14	14	14	14	14	14
LOC_2375	19	21	21	19	17	17	19	19	19	19
LOC_2376	18	19	19	19	19	19	17	17	17	19
LOC_2377	20	20	22	19	19	19	23	20	20	20
LOC_2378	18	19	19	16	16	16	17	18	18	19
LOC_2379	14	14	14	14	14	15	14	13	15	14
LOC_2380	23	24	24	24	24	23	24	23	22	25
LOC_2381	19	19	19	19	19	19	19	19	19	19
LOC_2382	13	15	15	15	13	12	15	18	17	15
LOC_2383	20	18	18	20	20	20	22	19	18	19
LOC_2384	13	13	13	12	14	13	13	11	11	13
LOC_2385	21	19	19	18	19	18	19	18	17	19
LOC_2386	15	16	16	15	14	14	17	15	15	15
LOC_2387	17	16	16	17	17	18	18	18	17	16
LOC_2388	19	19	19	19	19	19	19	20	19	19
LOC_2389	18	18	18	19	19	19	18	18	18	18
LOC_2390	19	18	18	14	18	18	18	18	18	18
LOC_2391	16	14	14	16	16	16	16	16	16	14
LOC_2392	23	22	22	22	22	22	21	22	22	22
LOC_2393	19	17	16	20	20	19	19	19	19	19
LOC_2394	19	19	19	21	19	19	20	21	21	19
LOC_2395	19	21	19	19	18	18	20	21	22	19
LOC_2396	21	21	21	21	23	23	19	19	20	21
LOC_2397	19	20	19	19	20	19	19	19	19	19
LOC_2398	19	19	18	17	17	16	19	19	19	19
LOC_2399	15	14	14	15	15	16	15	16	15	14
LOC_2400	15	16	16	16	16	16	16	19	16	16
LOC_2401	27	30	28	28	27	26	30	33	31	29
LOC_2402	18	20	19	18	17	17	16	17	16	18
LOC_2403	17	17	17	17	17	17	17	17	14	17
LOC_2404	19	19	19	19	22	22	19	19	19	19
LOC_2405	15	16	18	15	16	15	15	15	15	15
LOC_2406	17	17	17	16	17	21	17	17	15	17
LOC_2407	22	20	21	25	25	25	27	29	27	20
LOC_2408	19	19	17	17	19	19	21	19	21	19
LOC_2409	19	18	18	18	20	20	17	19	19	19
LOC_2410	18	17	17	19	19	19	19	19	19	19
LOC_2411	17	17	17	17	17	17	17	17	17	17
LOC_2412	12	12	12	12	13	12	12	11	11	12
LOC_2413	19	19	20	19	19	20	18	18	18	19
LOC_2414	15	15	15	15	15	15	14	14	14	15
LOC_2415	18	15	15	16	15	15	14	15	15	15
LOC_2416	21	19	19	21	22	22	21	21	22	19
LOC_2417	18	19	19	18	19	19	22	20	21	19
LOC_2418	18	19	19	19	19	19	19	19	19	19
LOC_2419	19	19	19	19	20	20	20	17	17	19
LOC_2420	14	15	15	14	14	14	14	14	14	15
LOC_2421	18	18	17	19	18	18	19	20	18	18
LOC_2422	20	20	20	21	21	21	21	20	20	20
LOC_2423	24	24	23	23	23	23	24	25	21	25
LOC_2424	19	19	19	20	19	19	19	19	19	19
LOC_2425	19	19	19	20	20	24	19	18	19	19
LOC_2426	17	18	17	19	18	17	17	19	17	17
LOC_2427	16	16	16	16	16	15	16	16	16	16
LOC_2428	15	15	15	15	15	15	15	15	15	15
LOC_2429	19	19	19	19	21	19	21	17	17	19
LOC_2430	18	19	20	18	17	17	19	19	19	19
LOC_2431	15	15	15	15	15	15	15	15	15	15
LOC_2432	15	15	15	15	17	16	15	15	15	15
LOC_2433	18	18	18	19	19	19	19	20	20	19
LOC_2434	20	20	20	18	19	19	19	19	19	19
LOC_2435	17	18	16	17	17	17	17	17	17	18
LOC_2436	18	19	18	18	18	18	18	18	18	18
LOC_2437	19	23	23	19	18	18	19	19	20	23
LOC_2438	16	15	16	16	16	16	16	16	15	16
LOC_2439	17	16	16	16	16	17	16	16	16	16
LOC_2440	12	9	9	12	12	12	12	12	9	12
LOC_2441	20	19	22	19	19	20	18	19	19	19
LOC_2442	15	15	15	15	13	13	15	16	17	15
LOC_2443	16	15	16	16	16	17	16	16	16	16
LOC_2444	27	25	25	27	26	31	27	26	25	25
LOC_2445	18	19	18	20	19	19	18	18	17	18
LOC_2446	26	29	31	24	24	24	23	26	25	27
LOC_2447	19	19	19	20	19	19	19	19	19	19
LOC_2448	24	23	23	25	25	25	25	23	22	23
LOC_2449	19	19	19	17	17	17	20	17	17	19
LOC_2450	21	20	20	21	20	20	23	21	23	19
LOC_2451	17	17	17	17	17	17	17	19	17	17
LOC_2452	19	19	18	19	19	21	19	19	19	19
LOC_2453	14	14	14	14	14	14	13	13	13	14
LOC_2454	20	20	20	20	20	19	19	19	19	20
LOC_2455	19	19	19	19	19	16	19	19	19	19
LOC_2456	20	19	19	16	16	16	16	16	16	19
LOC_2457	23	22	22	22	23	24	21	21	21	22
LOC_2458	19	19	19	18	20	18	18	18	18	19
LOC_2459	18	17	17	17	17	17	17	17	17	18
LOC_2460	14	16	16	14	14	11	14	14	17	14
LOC_2461	21	19	20	20	20	20	21	19	19	19
LOC_2462	20	20	19	20	23	23	20	21	21	20
LOC_2463	18	18	18	18	16	16	19	18	18	18
LOC_2464	20	19	19	23	23	23	22	24	24	19
LOC_2465	17	20	17	17	17	17	18	18	18	19
LOC_2466	16	19	19	16	16	16	16	18	15	19
LOC_2467	17	19	17	16	17	17	17	18	17	17
LOC_2468	19	18	19	21	21	18	23	21	22	20
LOC_2469	19	19	21	19	20	19	19	19	18	19
LOC_2470	21	18	18	23	25	23	20	21	22	19
LOC_2471	18	19	19	19	18	19	18	18	18	19
LOC_2472	15	19	20	19	16	18	22	18	18	19
LOC_2473	18	18	17	17	18	18	17	17	17	18
LOC_2474	18	17	17	17	17	17	17	17	17	17
LOC_2475	17	19	19	18	18	18	17	15	15	19
LOC_2476	15	15	15	15	14	14	15	15	15	15
LOC_2477	19	19	19	17	17	17	18	20	18	19
LOC_2478	17	20	19	16	15	16	19	20	21	19
LOC_2479	15	15	15	14	14	14	14	14	14	15
LOC_2480	15	17	15	15	17	17	14	15	15	15
LOC_2481	16	14	14	16	14	14	14	14	14	14
LOC_2482	18	17	19	18	18	18	17	16	16	17
LOC_2483	19	19	19	18	20	18	20	19	20	19
LOC_2484	19	20	20	19	19	19	18	18	16	20
LOC_2485	24	23	22	21	27	23	22	23	23	23
LOC_2486	18	19	19	19	18	18	18	18	18	18
LOC_2487	20	28	26	19	19	19	23	24	21	22
LOC_2488	15	15	15	16	16	16	16	16	14	15
LOC_2489	19	19	19	21	20	20	20	24	20	19
LOC_2490	19	19	19	19	19	19	19	19	19	19
LOC_2491	14	13	13	14	14	14	14	14	13	13
LOC_2492	14	16	16	14	14	14	14	14	14	14
LOC_2493	19	18	18	19	19	19	18	15	15	19
LOC_2494	14	14	14	15	14	14	14	14	14	14
LOC_2495	26	24	24	27	27	26	25	25	24	24
LOC_2496	20	19	19	21	21	20	19	20	19	19
LOC_2497	17	16	16	18	17	18	17	17	17	16
LOC_2498	14	14	14	14	14	15	14	14	15	14
LOC_2499	25	23	25	25	29	27	28	25	25	25
LOC_2500	14	14	13	16	18	18	16	16	16	14
LOC_2501	16	17	17	16	16	16	15	16	16	17
LOC_2502	22	23	23	22	26	23	22	22	22	23
LOC_2503	18	21	18	18	21	18	18	18	18	18
LOC_2504	19	19	19	21	22	19	19	19	20	19
LOC_2505	19	16	19	19	19	19	19	18	18	19
LOC_2506	19	19	20	19	19	19	19	19	19	19
LOC_2507	19	20	21	19	19	19	23	20	20	20
LOC_2508	19	19	19	19	19	19	19	19	19	19
LOC_2509	19	20	19	18	18	17	19	19	19	19
LOC_2510	20	19	19	20	20	20	21	20	20	19
LOC_2511	18	17	19	17	17	17	17	17	17	18
LOC_2512	19	19	19	19	18	19	19	19	19	19
LOC_2513	19	19	19	19	19	18	19	20	19	19
LOC_2514	19	19	19	18	18	18	20	20	20	19
LOC_2515	16	16	16	16	15	16	19	18	18	16
LOC_2516	26	26	27	25	26	25	24	24	24	26
LOC_2517	20	19	19	19	19	19	19	19	18	19
LOC_2518	18	18	18	18	18	18	18	18	18	18
LOC_2519	24	19	19	19	20	21	19	19	19	19
LOC_2520	19	19	19	20	20	20	19	20	19	19
LOC_2521	22	20	22	23	25	25	23	22	23	22
LOC_2522	19	19	20	19	17	18	19	19	19	19
LOC_2523	17	20	19	16	16	16	16	17	17	19
LOC_2524	14	14	12	14	14	14	14	14	14	14
LOC_2525	19	19	19	19	19	19	19	18	20	19
LOC_2526	19	18	18	19	20	20	19	19	19	19
LOC_2527	21	20	19	20	20	20	20	20	20	20
LOC_2528	18	20	19	18	18	18	18	18	18	19
LOC_2529	18	20	19	19	19	17	19	20	20	19
LOC_2530	20	19	19	21	18	20	21	20	20	19
LOC_2531	19	17	16	18	16	16	17	17	17	19
LOC_2532	18	17	16	18	18	18	18	19	20	18
LOC_2533	21	16	16	17	18	18	18	18	18	19
LOC_2534	16	16	16	16	15	17	16	16	16	16
LOC_2535	19	19	17	17	16	17	17	16	16	19
LOC_2536	15	15	15	14	14	14	14	14	14	15
LOC_2537	25	25	25	24	25	26	23	23	23	25
LOC_2538	18	17	16	18	17	17	18	17	19	18
LOC_2539	19	19	15	18	20	20	19	19	19	19
LOC_2540	20	21	19	20	21	22	21	21	22	19
LOC_2541	24	23	23	21	23	23	24	24	22	23
LOC_2542	19	21	19	19	21	23	20	21	21	19
LOC_2543	29	27	30	30	31	28	32	30	30	30
LOC_2544	22	20	20	23	21	21	22	21	21	19
LOC_2545	26	25	26	27	27	27	26	26	26	26
LOC_2546	19	19	19	19	19	17	19	20	17	19
LOC_2547	20	21	21	19	19	19	19	18	20	19
LOC_2548	18	17	17	18	18	18	18	18	18	17
LOC_2549	20	21	21	19	19	19	17	19	19	19
LOC_2550	16	16	17	16	16	16	16	16	16	16
LOC_2551	22	20	21	23	23	24	26	27	26	21
LOC_2552	18	17	17	21	23	23	20	20	20	18
LOC_2553	18	19	18	18	20	19	19	22	22	19
LOC_2554	18	16	16	18	18	18	16	18	18	16
LOC_2555	25	24	24	24	26	25	23	23	23	25
LOC_2556	16	19	19	16	16	16	16	16	16	19
LOC_2557	19	20	20	19	18	19	20	19	20	19
LOC_2558	18	18	19	18	18	18	18	18	18	19
LOC_2559	21	20	17	18	19	19	20	16	16	17
LOC_2560	25	22	20	26	28	29	25	26	26	22
LOC_2561	18	18	18	17	16	18	17	18	18	16
LOC_2562	20	19	19	16	18	18	19	19	19	19
LOC_2563	14	14	14	16	15	15	14	16	14	14
LOC_2564	23	24	24	30	26	27	22	23	23	24
LOC_2565	14	14	14	15	15	15	15	14	15	14
LOC_2566	26	22	21	25	27	25	25	29	27	25
LOC_2567	14	14	14	14	14	16	14	14	14	14
LOC_2568	15	15	15	14	14	14	14	14	14	15
LOC_2569	20	20	19	18	20	21	21	20	22	19
LOC_2570	19	20	20	21	20	20	20	18	18	20
LOC_2571	14	14	14	14	14	17	14	14	14	14
LOC_2572	14	15	14	14	14	15	14	14	14	14
LOC_2573	19	21	22	16	19	19	19	19	19	19
LOC_2574	18	18	18	18	18	18	21	21	21	18
LOC_2575	19	21	20	20	19	19	19	21	19	19
LOC_2576	21	20	22	20	21	21	20	18	18	21
LOC_2577	20	21	21	21	21	22	21	22	22	21
LOC_2578	24	21	20	18	19	20	20	20	20	21
LOC_2579	17	17	17	17	17	17	18	17	17	17
LOC_2580	17	17	17	16	17	17	16	15	16	16
LOC_2581	23	19	19	21	21	21	27	27	27	19
LOC_2582	19	18	21	21	20	20	23	19	19	19
LOC_2583	16	16	16	16	19	17	17	17	21	16
LOC_2584	20	19	19	19	19	19	21	20	21	19
LOC_2585	19	19	19	19	18	18	19	19	19	19
LOC_2586	19	19	19	21	19	21	19	19	19	19
LOC_2587	21	20	19	24	23	23	21	20	20	20
LOC_2588	24	21	21	22	23	22	24	22	23	22
LOC_2589	19	19	19	17	20	20	19	19	19	19
LOC_2590	16	17	17	16	16	16	16	16	16	16
LOC_2591	18	17	17	17	17	17	17	15	17	17
LOC_2592	23	24	23	22	24	26	22	22	22	23
LOC_2593	19	16	16	21	22	21	20	21	20	19
LOC_2594	20	19	19	22	21	21	22	25	22	19
LOC_2595	19	18	18	18	18	18	18	18	18	18
LOC_2596	13	15	13	14	13	11	13	13	13	13
LOC_2597	19	19	19	19	17	17	19	19	19	19
LOC_2598	22	24	23	22	22	22	22	22	22	23
LOC_2599	22	22	22	22	22	23	21	20	23	22
LOC_2600	17	16	17	19	19	19	19	19	19	17
LOC_2601	19	18	18	19	19	19	21	21	22	19
LOC_2602	20	21	20	22	21	22	27	23	23	21
LOC_2603	18	19	19	17	19	18	18	13	17	19
LOC_2604	19	19	19	19	19	20	22	21	20	19
LOC_2605	20	19	18	20	20	20	21	22	22	19
LOC_2606	14	14	14	14	14	13	14	16	15	14
LOC_2607	20	19	18	19	21	19	18	18	18	19
LOC_2608	17	17	17	17	17	17	17	17	17	17
LOC_2609	14	14	16	14	14	14	14	14	15	14
LOC_2610	20	20	20	19	20	20	19	18	20	19
